product_id,product_name,product_name(j),category_id,category_name,category_name(j),color_size_stock,color_size_stock(j),price,product_desc,product_desc(j),brand_name,brand_name(j),product_url,product_img_url
prod179380659,"Ziggy Hooded Towel, Receiving Blanket, Security Blanket & Burp Cloth, Pink",Ziggyフード付きタオル、レシービングブランケット、セキュリティブランケット＆バンプ布、ピンク,cat64360768,Kids\Baby\Feeding-Bath,キッズ\ベビー\給餌 - バス,PINK::37,ピンク::37,3089.0,"Swankie Blankie ""Ziggy"" plush security blanket.
Satin trim and backing.
Polyester.
Handmade in USA.

About Swankie Blankie: 
All handmade in the USA with the utmost care and attention to detail, the Swankie Blankie line of  children's  blankets,  towels, and other layette and bath essentials offers plush and luxurious materials and special designs.   Every product is machine washable and will last for years to come.   Founded in 2000, Swankie Blankie   is the result of a mother's love for her childrenﾂ預nd children's unconditional love for their blankies.  ","Swankie Blankie ""Ziggy"" plush security blanket.
Satin trim and backing.
Polyester.
Handmade in USA.

About Swankie Blankie: 
All handmade in the USA with the utmost care and attention to detail, the Swankie Blankie line of  children's  blankets,  towels, and other layette and bath essentials offers plush and luxurious materials and special designs.   Every product is machine washable and will last for years to come.   Founded in 2000, Swankie Blankie   is the result of a mother's love for her childrenﾂ預nd children's unconditional love for their blankies.  ",Swankie Blankie,Swankie Blankie,http://www.neimanmarcus.com/en-jp/Feeding-Bath/prod180050061_cat64360768__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat64360768%2526pageSize%253D120%2526Nao%253D0%2526refinements%253D&eItemId=prod180050061&cmCat=product,1676058a80fda21c13adb18ca88d6ca28dc3679d.jpg
prod183670321,"Hooded Baby Towel, White",フード付きベビータオル、ホワイト,cat64360768,Kids\Baby\Feeding-Bath,キッズ\ベビー\給餌 - バス,WHITE:ONE SIZE:4,ホワイト:ONE SIZE:4,17651.0,"Bonpoint hooded baby towel.
Cherry applique on hood.
Tassel detail on top.
Round corners.
Cotton.
Made in Romania.

About Bonpoint Childrenswear:
Under the wing of Artistic Director Christine Innamorato, Bonpoint delivers the ultimate in couture 
pour les enfants
. From pint-sized cardigans with pointelle details to shift dresses in cheery floral prints, the French fashion house adds a touch of whimsy to each of its pieces.","Bonpoint hooded baby towel.
Cherry applique on hood.
Tassel detail on top.
Round corners.
Cotton.
Made in Romania.

About Bonpoint Childrenswear:
Under the wing of Artistic Director Christine Innamorato, Bonpoint delivers the ultimate in couture 
pour les enfants
. From pint-sized cardigans with pointelle details to shift dresses in cheery floral prints, the French fashion house adds a touch of whimsy to each of its pieces.",Bonpoint,Bonpoint,http://www.neimanmarcus.com/en-jp/Bonpoint-Hooded-Baby-Towel-White-Feeding-Bath/prod183670321_cat64360768__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat64360768%2526pageSize%253D120%2526Nao%253D0%2526refinements%253D&eItemId=prod183670321&cmCat=product,fc03524edee4eaa26b145e14c2d43162e2d6177f.jpg
prod202280265,"First Down Football Print Footie Pajamas, Size 0-9 Months  and Matching Items",ファーストダウンフットボールプリントフットパジャマ、サイズ0-9ヶ月およびマッチングアイテム,cat64360768,Kids\Baby\Feeding-Bath,キッズ\ベビー\給餌 - バス,WHITE/BLUE:9 Months:37|WHITE/BLUE:0-3 Months:33|WHITE/BLUE:3-6 Months:44|WHITE/BLUE:6-9 Months:49,ホワイト:9 Months:37|ホワイト:0-3 Months:33|ホワイト:3-6 Months:44|ホワイト:6-9 Months:49,4413.0,"Kissy Kissy pajamas featuring mixed football print from the First Down collection. 
Round neckline; snap front.
Long sleeves.
Footed silhouette.
Snaps through legs.
Pima cotton.
Made in Peru.

About Kissy Kissy:
In 1995, Kissy Kissy debuted as a fine layette collection made from Peruvian Pima cotton. The line is known for its ultra-comfortable clothes and signature prints, making its baby essentials anything but basic.","Kissy Kissy pajamas featuring mixed football print from the First Down collection. 
Round neckline; snap front.
Long sleeves.
Footed silhouette.
Snaps through legs.
Pima cotton.
Made in Peru.

About Kissy Kissy:
In 1995, Kissy Kissy debuted as a fine layette collection made from Peruvian Pima cotton. The line is known for its ultra-comfortable clothes and signature prints, making its baby essentials anything but basic.",Kissy Kissy,Kissy Kissy,http://www.neimanmarcus.com/en-jp/Feeding-Bath/prod202550028_cat64360768__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat64360768%2526pageSize%253D120%2526Nao%253D0%2526refinements%253D&eItemId=prod202550028&cmCat=product,ce7f628f3877044107950be499a64a4e69c5d7ac.jpg
prod202280072,"Tiny Tutus Printed Pima Convertible Sleep Gown, Size Newborn-Small and Matching Items",小さなTutusプリントPimaコンバーチブル睡眠服、サイズ新生児スモール＆マッチングアイテム,cat64360768,Kids\Baby\Feeding-Bath,キッズ\ベビー\給餌 - バス,WHITE/PINK:S:53|WHITE/PINK:Newborn:39,ホワイト:S:53|ホワイト:Newborn:39,4413.0,"Kissy Kissy convertible sleep gown from the Tiny Tutus collection.
Snaps through legs to create coverall.
Round neckline; snaps through front. 
Long sleeves.
Elasticized, ruffled hem.
Scalloped cuffs and hem.
Relaxed fit.
Pima cotton.
Made in Peru.

About Kissy Kissy:
In 1995, Kissy Kissy debuted as a fine layette collection made from Peruvian Pima cotton. The line is known for its ultra-comfortable clothes and signature prints, making its baby essentials anything but basic.","Kissy Kissy convertible sleep gown from the Tiny Tutus collection.
Snaps through legs to create coverall.
Round neckline; snaps through front. 
Long sleeves.
Elasticized, ruffled hem.
Scalloped cuffs and hem.
Relaxed fit.
Pima cotton.
Made in Peru.

About Kissy Kissy:
In 1995, Kissy Kissy debuted as a fine layette collection made from Peruvian Pima cotton. The line is known for its ultra-comfortable clothes and signature prints, making its baby essentials anything but basic.",Kissy Kissy,Kissy Kissy,http://www.neimanmarcus.com/en-jp/Feeding-Bath/prod202550007_cat64360768__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat64360768%2526pageSize%253D120%2526Nao%253D0%2526refinements%253D&eItemId=prod202550007&cmCat=product,3dbad71b874a860ee7a8512c85622fd3f169a26d.jpg
prod200620143,"Rose-Print Playsuit w/ Bib, Size 3-18 Months",ローズプリントPlaysuit（ビブ付き）、サイズ3-18ヶ月,cat64360768,Kids\Baby\Feeding-Bath,キッズ\ベビー\給餌 - バス,RED/WHITE:3-6 Months:3|RED/WHITE:9-12 Months:3|RED/WHITE:12-18 Months:3,レッド:3-6 Months:3|レッド:9-12 Months:3|レッド:12-18 Months:3,35854.0,"Dolce & Gabbana playsuit in rose print.
Includes matching snap bib. 
Round neckline.
Cap sleeves with elasticized cuffs.
Envelope shoulders.
Bubble silhouette.
Snap gusset.
Cotton/spandex.
Made in Italy.

About Dolce & Gabbana:
Designers Domenico Dolce and Stefano Gabbana are the duo behind Dolce & Gabbana, which they founded in 1982. They've been pushing the boundaries of fashion to great success ever since. This Italian label showcases sophisticated tailoring in anything-but-conservative looks, making Dolce & Gabbana a favorite of celebrities.","Dolce & Gabbana playsuit in rose print.
Includes matching snap bib. 
Round neckline.
Cap sleeves with elasticized cuffs.
Envelope shoulders.
Bubble silhouette.
Snap gusset.
Cotton/spandex.
Made in Italy.

About Dolce & Gabbana:
Designers Domenico Dolce and Stefano Gabbana are the duo behind Dolce & Gabbana, which they founded in 1982. They've been pushing the boundaries of fashion to great success ever since. This Italian label showcases sophisticated tailoring in anything-but-conservative looks, making Dolce & Gabbana a favorite of celebrities.",Dolce & Gabbana,Dolce & Gabbana,http://www.neimanmarcus.com/en-jp/Dolce-Gabbana-Rose-Print-Playsuit-w-Bib-Size-3-18-Months-Feeding-Bath/prod200620143_cat64360768__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat64360768%2526pageSize%253D120%2526Nao%253D0%2526refinements%253D&eItemId=prod200620143&cmCat=product,88d60c3a2746cf54f4599a2e35ab10bb4d442077.jpg
prod150210014,Cheetah-Print Receiving Collection,Cheetah-Print受取りコレクション,cat64360768,Kids\Baby\Feeding-Bath,キッズ\ベビー\給餌 - バス,PINK::8,ピンク::8,3089.0,"Cheetah-print velour.
Satin trim and facing.
Polka-dot satin facing.
Polyester.
Made in USA.

About Swankie Blankie: 
All handmade in the USA with the utmost care and attention to detail, the Swankie Blankie line of  children's  blankets,  towels, and other layette and bath essentials offers plush and luxurious materials and special designs.   Every product is machine washable and will last for years to come.   Founded in 2000, Swankie Blankie   is the result of a mother's love for her childrenﾂ預nd children's unconditional love for their blankies.  ","Cheetah-print velour.
Satin trim and facing.
Polka-dot satin facing.
Polyester.
Made in USA.

About Swankie Blankie: 
All handmade in the USA with the utmost care and attention to detail, the Swankie Blankie line of  children's  blankets,  towels, and other layette and bath essentials offers plush and luxurious materials and special designs.   Every product is machine washable and will last for years to come.   Founded in 2000, Swankie Blankie   is the result of a mother's love for her childrenﾂ預nd children's unconditional love for their blankies.  ",Swankie Blankie,Swankie Blankie,http://www.neimanmarcus.com/en-jp/Feeding-Bath/prod151060094_cat64360768__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat64360768%2526pageSize%253D120%2526Nao%253D0%2526refinements%253D&eItemId=prod151060094&cmCat=product,5fc5652dbb95998d6b1351c0871ceb2b6a981bd8.jpg
prod83400016,Ivory Collection,アイボリーコレクション,cat64360768,Kids\Baby\Feeding-Bath,キッズ\ベビー\給餌 - バス,IVORY::42,ベージュ::42,9377.0,"Ivory plush with satin facing.
Ruffle trim detail. 
27""H x 32""W. 
Polyester.
Made in USA. 

About Swankie Blankie: 
All handmade in the USA with the utmost care and attention to detail, the Swankie Blankie line of  children's  blankets,  towels, and other layette and bath essentials offers plush and luxurious materials and special designs.   Every product is machine washable and will last for years to come.   Founded in 2000, Swankie Blankie   is the result of a mother's love for her childrenﾂ預nd children's unconditional love for their blankies.  ","Ivory plush with satin facing.
Ruffle trim detail. 
27""H x 32""W. 
Polyester.
Made in USA. 

About Swankie Blankie: 
All handmade in the USA with the utmost care and attention to detail, the Swankie Blankie line of  children's  blankets,  towels, and other layette and bath essentials offers plush and luxurious materials and special designs.   Every product is machine washable and will last for years to come.   Founded in 2000, Swankie Blankie   is the result of a mother's love for her childrenﾂ預nd children's unconditional love for their blankies.  ",Swankie Blankie,Swankie Blankie,http://www.neimanmarcus.com/en-jp/Feeding-Bath/prod171240034_cat64360768__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat64360768%2526pageSize%253D120%2526Nao%253D0%2526refinements%253D&eItemId=prod171240034&cmCat=product,1e2083c59de427f65dff3d5259b7e738a82da4fb.jpg
prod202280071,"Fleur de L'Amour Printed Pima Convertible Sleep Gown, Size Newborn-Small and Matching Items",フルール・デ・ラモアールプリントピマ・コンバーチブル・スリープ・ガウン、サイズ新生児スモール・マッチングアイテム,cat64360768,Kids\Baby\Feeding-Bath,キッズ\ベビー\給餌 - バス,LILAC:S:53|LILAC:Newborn:33,マルチカラー:S:53|マルチカラー:Newborn:33,4413.0,"Kissy Kissy convertible sleep gown from the Fleur de L'Amour collection.
Snaps through legs to create coverall.
Round neckline; scalloped hem. 
Long sleeves; pleated shoulders.
Elasticized, ruffled hem.
Relaxed fit.
Pima cotton.
Made in Peru.

About Kissy Kissy:
In 1995, Kissy Kissy debuted as a fine layette collection made from Peruvian Pima cotton. The line is known for its ultra-comfortable clothes and signature prints, making its baby essentials anything but basic.","Kissy Kissy convertible sleep gown from the Fleur de L'Amour collection.
Snaps through legs to create coverall.
Round neckline; scalloped hem. 
Long sleeves; pleated shoulders.
Elasticized, ruffled hem.
Relaxed fit.
Pima cotton.
Made in Peru.

About Kissy Kissy:
In 1995, Kissy Kissy debuted as a fine layette collection made from Peruvian Pima cotton. The line is known for its ultra-comfortable clothes and signature prints, making its baby essentials anything but basic.",Kissy Kissy,Kissy Kissy,http://www.neimanmarcus.com/en-jp/Feeding-Bath/prod202610122_cat64360768__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat64360768%2526pageSize%253D120%2526Nao%253D0%2526refinements%253D&eItemId=prod202610122&cmCat=product,7093df84e922b8893ff1d8010e378201741d1c45.jpg
prod174900145,Fresco Chrome High Chair Frame & Chrome Starter Kit ,フレスコ画クロームハイチェアフレーム＆クロムスターターキット,cat64360768,Kids\Baby\Feeding-Bath,キッズ\ベビー\給餌 - バス,WHITE:ONE SIZE:99999|BLACK:ONE SIZE:999,ホワイト:ONE SIZE:99999|ブラック:ONE SIZE:999,49644.0,"3 recline positions; fully lie-flat newborn cradle, semi recline & upright seat, easily activated using a light-touch pull handle.
To complete your high chair, starter kit (sold separately) is also required.
360-degree swivel.
Pneumatic up/down height adjustment allowing for tray heights up to 91cm/36in.
Removable sculpted booster seat for use with smaller infants, engineered to direct spills away from the seat unit.
Removable click-in/click-out aluminum safety bar designed for use in all 3 recline positions.
5 point safety harness with padded shoulder straps & bloom smart buckle for single button, childproof release.
Super-sized, scratch resistant & anti-slip adjustable feeding tray & second smaller play tray made from FDA foodgrade plastic & stainless steel parts that are removable & dishwasher safe.
Removable reinforced aluminum footrest with 3 adjustable height positions.
Push-button quick release harness straps for effortless height adjustment.
Removable harness straps allow conversion to a play seat for kids up to 36kg/79lbs.
Easy to wipe clean nook and cranny free seat unit.
Large, scratch free wheels concealed in base for easy movement.
Wipe-clean seat pads in vibrant & elegant colors available separately.
Weighs approx. 14.3kg/31.5lb.","3 recline positions; fully lie-flat newborn cradle, semi recline & upright seat, easily activated using a light-touch pull handle.
To complete your high chair, starter kit (sold separately) is also required.
360-degree swivel.
Pneumatic up/down height adjustment allowing for tray heights up to 91cm/36in.
Removable sculpted booster seat for use with smaller infants, engineered to direct spills away from the seat unit.
Removable click-in/click-out aluminum safety bar designed for use in all 3 recline positions.
5 point safety harness with padded shoulder straps & bloom smart buckle for single button, childproof release.
Super-sized, scratch resistant & anti-slip adjustable feeding tray & second smaller play tray made from FDA foodgrade plastic & stainless steel parts that are removable & dishwasher safe.
Removable reinforced aluminum footrest with 3 adjustable height positions.
Push-button quick release harness straps for effortless height adjustment.
Removable harness straps allow conversion to a play seat for kids up to 36kg/79lbs.
Easy to wipe clean nook and cranny free seat unit.
Large, scratch free wheels concealed in base for easy movement.
Wipe-clean seat pads in vibrant & elegant colors available separately.
Weighs approx. 14.3kg/31.5lb.",bloom,ブルーム?,http://www.neimanmarcus.com/en-jp/Feeding-Bath/prod176820025_cat64360768__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat64360768%2526pageSize%253D120%2526Nao%253D0%2526refinements%253D&eItemId=prod176820025&cmCat=product,7a51f314a3d3d56a9db7896816349b660e559d8c.jpg
prod201630051,"Footie Pajamas Gift Set, Size 3-9 Months",Footie Pajamasギフトセット、サイズ3-9ヶ月,cat64360768,Kids\Baby\Feeding-Bath,キッズ\ベビー\給餌 - バス,OFF WHITE:3 Months:5|OFF WHITE:6 Months:5|OFF WHITE:9 Months:5,ホワイト:3 Months:5|ホワイト:6 Months:5|ホワイト:9 Months:5,23167.0,"Three-piece gift set including footie pajamas and bibs, by Chloe. 
Footie pajamas with pleated ruffle collar.
Round neckline; asymmetric snap front
Two, bibs with self-tie bow closures. 
Gold-embossed logo at each item. 
Body and trim, cotton.
Lining, cotton/polyester.
Imported.

About Chloe:
In 1952, Gaby Aghion, an Egyptian-born Parisienne and a bohemian spirit founded Chloe. Rejecting the stiff formality of 50s fashion, she created soft, body-conscious fashion from fine fabrics and dubbed it ""luxury pret-a-porter."" From the beginning, Chloe has stayed in sync with the youthful, modern, and slightly audacious mood of Paris by hiring and developing new, young talents to design the collections.","Three-piece gift set including footie pajamas and bibs, by Chloe. 
Footie pajamas with pleated ruffle collar.
Round neckline; asymmetric snap front
Two, bibs with self-tie bow closures. 
Gold-embossed logo at each item. 
Body and trim, cotton.
Lining, cotton/polyester.
Imported.

About Chloe:
In 1952, Gaby Aghion, an Egyptian-born Parisienne and a bohemian spirit founded Chloe. Rejecting the stiff formality of 50s fashion, she created soft, body-conscious fashion from fine fabrics and dubbed it ""luxury pret-a-porter."" From the beginning, Chloe has stayed in sync with the youthful, modern, and slightly audacious mood of Paris by hiring and developing new, young talents to design the collections.",Chloe,Chloe,http://www.neimanmarcus.com/en-jp/Chloe-Footie-Pajamas-Gift-Set-Size-3-9-Months-Feeding-Bath/prod201630051_cat64360768__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat64360768%2526pageSize%253D120%2526Nao%253D0%2526refinements%253D&eItemId=prod201630051&cmCat=product,6ea08326304ddd07b157eb3462a8746a1bf7c349.jpg
prod201310161,"Metallic Ruffle-Trim Coverall Gift Set, Size 3-18 Months",メタリックフリルトリムカバーオールギフトセット、サイズ3-18ヶ月,cat64360768,Kids\Baby\Feeding-Bath,キッズ\ベビー\給餌 - バス,BLUE/RED:3-6 Months:3|BLUE/RED:6-9 Months:4|BLUE/RED:9-12 Months:4|BLUE/RED:12-18 Months:3,ブルー:3-6 Months:3|ブルー:6-9 Months:4|ブルー:9-12 Months:4|ブルー:12-18 Months:3,58470.0,"Gucci two-piece set in merino wool with red and Lurexﾂｮ metallic fiber gold trims.
Coverall with ruffle detail and mother-of-pearl buttons at shoulders.
Baby bonnet with ruffle trim.
Wool; trim, viscose/metallic polyester. 
Made in Italy. 

About Gucci:
Founded in Florence in 1921, Gucci is one of the world's leading luxury fashion brands, with a renowned reputation for creativity, innovation and Italian craftsmanship. 
Gucci is part of the Kering Group, a world leader in apparel and accessories that owns a portfolio of powerful luxury and sport and lifestyle brands.","Gucci two-piece set in merino wool with red and Lurexﾂｮ metallic fiber gold trims.
Coverall with ruffle detail and mother-of-pearl buttons at shoulders.
Baby bonnet with ruffle trim.
Wool; trim, viscose/metallic polyester. 
Made in Italy. 

About Gucci:
Founded in Florence in 1921, Gucci is one of the world's leading luxury fashion brands, with a renowned reputation for creativity, innovation and Italian craftsmanship. 
Gucci is part of the Kering Group, a world leader in apparel and accessories that owns a portfolio of powerful luxury and sport and lifestyle brands.",Gucci,グッチ,http://www.neimanmarcus.com/en-jp/Gucci-Metallic-Ruffle-Trim-Coverall-Gift-Set-Size-3-18-Months-Feeding-Bath/prod201310161_cat64360768__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat64360768%2526pageSize%253D120%2526Nao%253D0%2526refinements%253D&eItemId=prod201310161&cmCat=product,218477696df25a82a2226008a1483d59017f534a.jpg
prod202280030,Cat Baby Hat & Mitten Set ,Cat Baby Hat & Mitten Set ,cat64360768,Kids\Baby\Feeding-Bath,キッズ\ベビー\給餌 - バス,WHITE/BLACK::15,ホワイト::15,9708.0,"Two-piece hat and mitten set, by Karl Lagerfeld.
Cable-knit beanie hat with 3D cat ears.
Colorblock knit mittens with illusion cat ears. 
Striped ribbed cuff and brim.
Cotton.
Imported.

About Karl Lagerfeld:
 As an icon in the fashion industry, designer Karl Lagerfeld is globally renowned for his innovative approach to style. The eclectic brand features ready-to-wear items for men, women, and children, along with fragrances and accessories. Each design showcases Lagerfeld's visionary aesthetic and ultramodern style.","Two-piece hat and mitten set, by Karl Lagerfeld.
Cable-knit beanie hat with 3D cat ears.
Colorblock knit mittens with illusion cat ears. 
Striped ribbed cuff and brim.
Cotton.
Imported.

About Karl Lagerfeld:
 As an icon in the fashion industry, designer Karl Lagerfeld is globally renowned for his innovative approach to style. The eclectic brand features ready-to-wear items for men, women, and children, along with fragrances and accessories. Each design showcases Lagerfeld's visionary aesthetic and ultramodern style.",Karl Lagerfeld,カール・ラガーフェルド,http://www.neimanmarcus.com/en-jp/Karl-Lagerfeld-Cat-Baby-Hat-Mitten-Set-Feeding-Bath/prod202280030_cat64360768__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat64360768%2526pageSize%253D120%2526Nao%253D0%2526refinements%253D&eItemId=prod202280030&cmCat=product,489e613e01389a95d4c105aa2e9f9580080698d6.jpg
prod200450679,"Fall Blossoms Pima Footie Pajamas, Pink, Size Newborn-9 Months and Matching Items",秋の花Pima Footieパジャマ、ピンク、サイズ新生児 -  9ヶ月とマッチングアイテム,cat64360768,Kids\Baby\Feeding-Bath,キッズ\ベビー\給餌 - バス,PINK:Newborn:14|PINK:0-3 Months:15|PINK:3-6 Months:18|PINK:6-9 Months:16,ピンク:Newborn:14|ピンク:0-3 Months:15|ピンク:3-6 Months:18|ピンク:6-9 Months:16,4854.0,"Kissy Kissy footie pajamas from the Fall Blossoms collection.
Surplice neckline with ruffle; snap front.
Long sleeves.
Footed silhouette.
Snaps through legs.
Pima cotton.
Made in Peru.

About Kissy Kissy:
In 1995, Kissy Kissy debuted as a fine layette collection made from Peruvian Pima cotton. The line is known for its ultra-comfortable clothes and signature prints, making its baby essentials anything but basic.","Kissy Kissy footie pajamas from the Fall Blossoms collection.
Surplice neckline with ruffle; snap front.
Long sleeves.
Footed silhouette.
Snaps through legs.
Pima cotton.
Made in Peru.

About Kissy Kissy:
In 1995, Kissy Kissy debuted as a fine layette collection made from Peruvian Pima cotton. The line is known for its ultra-comfortable clothes and signature prints, making its baby essentials anything but basic.",Kissy Kissy,Kissy Kissy,http://www.neimanmarcus.com/en-jp/Feeding-Bath/prod201170024_cat64360768__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat64360768%2526pageSize%253D120%2526Nao%253D0%2526refinements%253D&eItemId=prod201170024&cmCat=product,ccfe72f778eb288c714e15b4830b4f573f36acc9.jpg
prod200480085,"Jungle Jaunt Pima Footie Pajamas, Pink, Size Newborn-9 Months and Matching Items",Jungle Jaunt Pima Footieパジャマ、ピンク、サイズ新生児 -  9か月と一致するアイテム,cat64360768,Kids\Baby\Feeding-Bath,キッズ\ベビー\給餌 - バス,NAVY:S:50|NAVY:Newborn:26,ネイビー:S:50|ネイビー:Newborn:26,4413.0,"Kissy Kissy convertible sleep gown from the Jungle Jaunt collection.
Snaps through legs to create coverall.
V neckline; snap front.
Long sleeves.
Relaxed fit.
Elasticized hem.
Pima cotton.
Made in Peru.

About Kissy Kissy:
In 1995, Kissy Kissy debuted as a fine layette collection made from Peruvian Pima cotton. The line is known for its ultra-comfortable clothes and signature prints, making its baby essentials anything but basic.","Kissy Kissy convertible sleep gown from the Jungle Jaunt collection.
Snaps through legs to create coverall.
V neckline; snap front.
Long sleeves.
Relaxed fit.
Elasticized hem.
Pima cotton.
Made in Peru.

About Kissy Kissy:
In 1995, Kissy Kissy debuted as a fine layette collection made from Peruvian Pima cotton. The line is known for its ultra-comfortable clothes and signature prints, making its baby essentials anything but basic.",Kissy Kissy,Kissy Kissy,http://www.neimanmarcus.com/en-jp/Feeding-Bath/prod201170022_cat64360768__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat64360768%2526pageSize%253D120%2526Nao%253D0%2526refinements%253D&eItemId=prod201170022&cmCat=product,615d3bfcfedc96fa3e91f7f8c8e629fbb0ef5cd2.jpg
prod179410386,"Ziggy Moses Basket w/ Bedding, Blue",Ziggy Mosesバスケット（寝具、ブルー）,cat64360768,Kids\Baby\Feeding-Bath,キッズ\ベビー\給餌 - バス,BLUE::37,ブルー::37,23719.0,"Swankie Blankie ""Ziggy"" Moses basket.
Ideal for use as a portable bed.
Two braided top handles.
Hand-woven, natural palm basket.
Ultra-plush cushion with minky sheet.
Includes bumper and swaddling blanket.
Polyester bedding.
Approx. 34.5""L x 25""W x 9""D.
Made in USA.

About Swankie Blankie: 
All handmade in the USA with the utmost care and attention to detail, the Swankie Blankie line of  children's  blankets,  towels, and other layette and bath essentials offers plush and luxurious materials and special designs.   Every product is machine washable and will last for years to come.   Founded in 2000, Swankie Blankie   is the result of a mother's love for her childrenﾂ預nd children's unconditional love for their blankies.  ","Swankie Blankie ""Ziggy"" Moses basket.
Ideal for use as a portable bed.
Two braided top handles.
Hand-woven, natural palm basket.
Ultra-plush cushion with minky sheet.
Includes bumper and swaddling blanket.
Polyester bedding.
Approx. 34.5""L x 25""W x 9""D.
Made in USA.

About Swankie Blankie: 
All handmade in the USA with the utmost care and attention to detail, the Swankie Blankie line of  children's  blankets,  towels, and other layette and bath essentials offers plush and luxurious materials and special designs.   Every product is machine washable and will last for years to come.   Founded in 2000, Swankie Blankie   is the result of a mother's love for her childrenﾂ預nd children's unconditional love for their blankies.  ",Swankie Blankie,Swankie Blankie,http://www.neimanmarcus.com/en-jp/Swankie-Blankie-Ziggy-Moses-Basket-w-Bedding-Blue-Feeding-Bath/prod179410386_cat64360768__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat64360768%2526pageSize%253D120%2526Nao%253D0%2526refinements%253D&eItemId=prod179410386&cmCat=product,f46412e66d30fb84249c60f974d7397939706cc0.jpg
prod105540002,"Polka-Dot Knit Blanket, Blue",ポリカドットニットブランケット、ブルー,cat64360768,Kids\Baby\Feeding-Bath,キッズ\ベビー\給餌 - バス,::999,::999,17100.0,"Light blue knit with dark blue polka dots.
May be personalized with initials and date of birth in style shown.
Acrylic.
Machine washable.
Handcrafted in USA.","Light blue knit with dark blue polka dots.
May be personalized with initials and date of birth in style shown.
Acrylic.
Machine washable.
Handcrafted in USA.",Butterscotch Blankees,Butterscotch Blankees,http://www.neimanmarcus.com/en-jp/Butterscotch-Blankees-Polka-Dot-Knit-Blanket-Blue-Feeding-Bath/prod105540002_cat64360768__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat64360768%2526pageSize%253D120%2526Nao%253D0%2526refinements%253D&eItemId=prod105540002&cmCat=product,506144723651c4547606196ef0e76e23c95d33a5.jpg
prod176140082,Hooded Bear Towel,フード付きベアタオル,cat64360768,Kids\Baby\Feeding-Bath,キッズ\ベビー\給餌 - バス,BROWN::7,ブラウン::7,5516.0,"Brown.
Tonal trim with plush contrast texture on hood; bear ear detail at top corners.
Secured with tonal ribbon at center.
Option to personalize with child's name (up to 11 letters) or initial(s) (1-3 letters) on back in style shown.
Rubber duckie included.
54""W x 31""L.
Cotton; polyester hood with cotton lining.
Made in USA.

About Swankie Blankie: 
All handmade in the USA with the utmost care and attention to detail, the Swankie Blankie line of  children's  blankets,  towels, and other layette and bath essentials offers plush and luxurious materials and special designs.   Every product is machine washable and will last for years to come.   Founded in 2000, Swankie Blankie   is the result of a mother's love for her childrenﾂ預nd children's unconditional love for their blankies.  ","Brown.
Tonal trim with plush contrast texture on hood; bear ear detail at top corners.
Secured with tonal ribbon at center.
Option to personalize with child's name (up to 11 letters) or initial(s) (1-3 letters) on back in style shown.
Rubber duckie included.
54""W x 31""L.
Cotton; polyester hood with cotton lining.
Made in USA.

About Swankie Blankie: 
All handmade in the USA with the utmost care and attention to detail, the Swankie Blankie line of  children's  blankets,  towels, and other layette and bath essentials offers plush and luxurious materials and special designs.   Every product is machine washable and will last for years to come.   Founded in 2000, Swankie Blankie   is the result of a mother's love for her childrenﾂ預nd children's unconditional love for their blankies.  ",Swankie Blankie,Swankie Blankie,http://www.neimanmarcus.com/en-jp/Swankie-Blankie-Hooded-Bear-Towel-Feeding-Bath/prod176140082_cat64360768__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat64360768%2526pageSize%253D120%2526Nao%253D0%2526refinements%253D&eItemId=prod176140082&cmCat=product,51b7d9e8aba3ea8d7301888219e8593b499db88b.jpg
